ChEMBL ID,p-value (-log),Activity Type,Activity Relation,Activity Value,Unit,Smiles
CHEMBL2208360,8.5,Ki,=,3.4,nM,CCOc1ccc(-c2ccc(CCNC(=O)c3ccc4c(c3)C3(C)CCN(CC5CC5)C(C4)C3C)cc2)cc1
CHEMBL257140,8.5,Ki,=,3.4,nM,CN(C(=O)Cc1cc2c(cc1S(=O)(=O)N(C)Cc1ccccc1)OCO2)[C@H](CN1CCCC1)c1ccccc1
CHEMBL279968,8.5,Ki,=,3.4,nM,CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(O)cc31)[C@@H]2C
CHEMBL2113304,8.5,Ki,=,3.4,nM,CO[C@@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccccc1C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5
CHEMBL4644543,8.5,Ki,=,3.4,nM,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(F)cc5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314
CHEMBL63213,8.5,Ki,=,3.5,nM,CCN(CC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2c[nH]c3ccccc23)c2ccccc2)cc1
CHEMBL67157,8.5,Ki,=,3.5,nM,CCN(CC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3C)c2ccc(OC)cc2)cc1
CHEMBL605735,8.5,Ki,=,3.5,nM,CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCCN(Cc3nccs3)C2)cc1
CHEMBL4636598,8.5,Ki,=,3.5,nM,COc1cc(-c2cnc3c(c2)C[C@@]2(OCCCc4ccccc4)[C@H]4Cc5ccc(O)c6c5[C@@]2(CCN4CC2CC2)[C@H]3O6)ccn1
CHEMBL1172245,8.5,Ki,=,3.5,nM,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL494275,8.5,Ki,=,3.5,nM,CCN(CC)C(=O)c1ccc(C2=CC3(CCN(C)CC3)Oc3ccccc32)cc1
CHEMBL250993,8.5,Ki,=,3.5,nM,C[C@H]1C2Cc3ccc(C(=O)NCCc4cccc(Br)c4)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL108083,8.5,Ki,=,3.5,nM,O=C(NCCc1ccccc1)c1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5
CHEMBL252172,8.5,Ki,=,3.5,nM,O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL3309508,8.5,Ki,=,3.6,nM,CN1C(=O)[C@H](CCO)CC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2
CHEMBL3597084,8.4,Ki,=,3.6,nM,CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O
CHEMBL1198015,8.4,Ki,=,3.6,nM,Cc1ccc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1
CHEMBL593214,8.4,Ki,=,3.6,nM,Cc1ccc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1
CHEMBL4784791,8.4,Ki,=,3.6,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL26648,8.4,Ki,=,3.6,nM,Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4ccccc4N=C=S)C[C@@]4(O)C(C2)N(CC2CC2)CCC314
CHEMBL1834411,8.4,Ki,=,3.7,nM,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC(C)(C)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL110487,8.4,Ki,=,3.7,nM,CCCC(=O)NCCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5
CHEMBL19982,8.4,Ki,=,3.7,nM,NC(=O)N/N=C1/CC[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5
CHEMBL101519,8.4,Ki,=,3.7,nM,O=C1/C(=C\c2ccccc2)/C[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O
CHEMBL232740,8.4,Ki,=,3.7,nM,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1
CHEMBL428544,8.4,Ki,=,3.7,nM,COCC(=O)N1CCC(c2ccccc2)(c2nccn2C(C)c2ccccc2)CC1
CHEMBL539193,8.4,Ki,=,3.7,nM,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL1172428,8.4,Ki,=,3.7,nM,CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL235107,8.4,Ki,=,3.7,nM,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)CCC(=O)NC1CCN(CCc2ccccc2)CC1
CHEMBL3632690,8.4,Ki,=,3.7,nM,CN(C)c1ccc(/C=C2\C[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@@H](O6)C2=O)cc1
CHEMBL2179651,8.4,Ki,=,3.7,nM,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@@]4(OC/C=C/c5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314
CHEMBL4638667,8.4,Ki,=,3.8,nM,Cc1cc(F)ccc1-c1cnc2c(c1)C[C@@]1(OCCCc3ccccc3)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5
CHEMBL3597153,8.4,Ki,=,3.8,nM,CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)CCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O
CHEMBL410526,8.4,Ki,=,3.8,nM,COc1cccc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1
CHEMBL265813,8.4,Ki,=,3.8,nM,None
CHEMBL405618,8.4,Ki,=,3.8,nM,None
CHEMBL246479,8.4,Ki,=,3.8,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1ccc2nc(N)sc2c1)C(=O)N[C@H](C(=O)O)[C@@H](C)O
CHEMBL427706,8.4,Ki,=,3.8,nM,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccc(I)cc4c2C[C@@]3(O)[C@H]1C5
CHEMBL413512,8.4,Ki,=,3.8,nM,O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL217479,8.4,Ki,=,3.9,nM,O=C(CCCc1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5
CHEMBL494854,8.4,Ki,=,3.9,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2n1
CHEMBL416680,8.4,Ki,=,3.9,nM,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2c[nH]cn2)c2ccccc2)cc1
CHEMBL611438,8.4,Ki,=,3.9,nM,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(O)[C@H]1C5
CHEMBL218600,8.4,Ki,=,3.9,nM,CCCC[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL2208362,8.4,Ki,=,3.9,nM,CC(C)Oc1cccc(-c2ccc(CCNC(=O)c3ccc4c(c3)C3(C)CCN(CC5CC5)C(C4)C3C)cc2)c1
CHEMBL199931,8.4,Ki,=,3.9,nM,CN1CC[C@]23c4c5ccc(OC(=O)CCCCCCCCC(=O)Oc6ccc7c(c6)[C@@]68CCCCC6[C@@H](C7)N(CC6CCC6)CC8)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
CHEMBL214104,8.4,Ki,=,3.9,nM,CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(C(=O)NCCc4ccc(-c5ccccc5)cc4)cc31)[C@@H]2C
CHEMBL511645,8.4,Ki,=,3.9,nM,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@]1(O)CC[C@@H](O)C3
CHEMBL242048,8.4,Ki,=,3.9,nM,O=C(Nc1ccccc1)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3
CHEMBL3086754,8.4,Ki,=,3.9,nM,O=C(Cc1ccccn1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5
CHEMBL3139491,8.4,Ki,=,3.9,nM,O=C(Cc1ccccn1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5
CHEMBL294616,8.4,Ki,=,4,nM,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O
CHEMBL294616,8.4,Ki,=,4,nM,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O
CHEMBL3954068,8.4,Ki,=,4,nM,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCCCC2)C(=O)CO)c1
CHEMBL4129668,8.4,Ki,=,4,nM,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O
CHEMBL4062483,8.4,Ki,=,4,nM,NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3CCCOc2ccccc2)c1
CHEMBL4069933,8.4,Ki,=,4,nM,NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3CC(O)Cc2ccccc2)c1
CHEMBL4459343,8.4,Ki,=,4,nM,COC(=O)C(C)(C)NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1
CHEMBL433272,8.4,Ki,=,4,nM,NC(=O)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL4299415,8.4,Ki,=,4,nM,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL607018,8.4,Ki,=,4,nM,Cc1ccc(/C=C/C(=O)N[C@@]23CCC(=O)[C@@H]4Oc5c(O)ccc6c5[C@@]42CCN(C)[C@@H]3C6)cc1
CHEMBL2387210,8.4,Ki,=,4,nM,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
CHEMBL328269,8.4,Ki,=,4.1,nM,C=CCN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13
CHEMBL2371026,8.4,Ki,=,4.1,nM,C[C@H](c1ccccc1)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
CHEMBL4129668,8.4,Ki,=,4.1,nM,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O
CHEMBL1766206,8.4,Ki,=,4.1,nM,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cccc(C(F)(F)F)c1
CHEMBL2179659,8.4,Ki,=,4.1,nM,O=C(CCc1ccccc1)O[C@@]12Cc3cc(-c4ccc(Cl)cc4)cnc3[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5
CHEMBL419621,8.4,Ki,=,4.1,nM,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2cccc(O)c2)cc1
CHEMBL4649733,8.4,Ki,=,4.2,nM,O=C(CCc1ccccc1)N1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13
CHEMBL222579,8.4,Ki,=,4.2,nM,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2c(c4c(n2CC2CCCCC2)CCCC4)C[C@@]3(O)C1C5
CHEMBL4071324,8.4,Ki,=,4.2,nM,O=C1/C(=C/c2ccc(Br)cc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL370029,8.4,Ki,=,4.2,nM,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@]1(O)CCC(=O)C3
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL3597151,8.4,Ki,=,4.2,nM,CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)CCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL3408737,8.4,Ki,=,4.2,nM,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(N)=O)C1=O
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL147511,8.4,Ki,=,4.2,nM,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL384915,8.4,Ki,=,4.2,nM,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCC(=O)O
CHEMBL147511,8.4,Ki,=,4.2,nM,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL470005,8.4,Ki,=,4.2,nM,NC(=O)c1ccc2c(c1O)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3
CHEMBL226167,8.4,Ki,=,4.2,nM,CN1CC[C@]23Cc4nc(N)sc4C[C@H]2[C@H]1Cc1ccc(O)cc13
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL147511,8.4,Ki,=,4.2,nM,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL592,8.4,Ki,=,4.2,nM,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
CHEMBL147511,8.4,Ki,=,4.2,nM,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL280649,8.4,Ki,=,4.2,nM,Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4cccc(N=C=S)c4)C[C@@]4(O)C(C2)N(CC2CC2)CCC314
CHEMBL2113373,8.4,Ki,=,4.2,nM,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)CCc2ccccc2)C1C5
CHEMBL407466,8.4,Ki,=,4.2,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cccc([N+](=O)[O-])c1
CHEMBL169367,8.4,Ki,=,4.4,nM,CC1C2CC34CCC2(OC1(C)C)C1Oc2c(O)ccc5c2C13CCN(C)C4C5
CHEMBL2110199,8.4,Ki,=,4.4,nM,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]24CC[C@@]3(C[C@@H]2C(C)(C)C(C)(C)O4)C1C5
CHEMBL254754,8.4,Ki,=,4.4,nM,COc1cc(CC(=O)N(C)[C@H](CN2CC[C@H](O)C2)c2ccccc2)c(S(=O)(=O)N2CCN(C)CC2)cc1OC
CHEMBL201271,8.4,Ki,=,4.4,nM,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CC1)CC3)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL307775,8.4,Ki,=,4.5,nM,CCN(CC)C(=O)c1ccc(/C(=C2\C[C@@H]3CC[C@H](C2)N3C)c2ccccc2)cc1
CHEMBL2368861,8.4,Ki,=,4.5,nM,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL511142,8.4,Ki,=,4.5,nM,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL3608939,8.4,Ki,=,4.5,nM,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL2368861,8.4,Ki,=,4.5,nM,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL511142,8.4,Ki,=,4.5,nM,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL4760958,8.4,Ki,=,4.5,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O
CHEMBL246003,8.4,Ki,=,4.5,nM,COc1c(O)ccc2c1[C@]13CCN(C)[C@H](C2)[C@]1(O)Cc1c([nH]c2ccccc12)C3
CHEMBL386272,8.4,Ki,=,4.5,nM,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314
CHEMBL63912,8.4,Ki,=,4.5,nM,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3)c2ccc(O)cc2)cc1
CHEMBL2113672,8.3,Ki,=,4.6,nM,CO[C@]12C=C[C@@]3(C[C@H]1[C@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5
CHEMBL200199,8.3,Ki,=,4.6,nM,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL434867,8.3,Ki,=,4.6,nM,O=C1/C(=C/c2cccc3ccccc23)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5
CHEMBL3086306,8.3,Ki,=,4.6,nM,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1Cc1sc(NC(C)=O)nc1C3
CHEMBL391623,8.3,Ki,=,4.6,nM,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(O)cc2)CC1
CHEMBL2387216,8.3,Ki,=,4.6,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCNC(=O)NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(=O)N[C@H](C(N)=O)C(C)C
CHEMBL562280,8.3,Ki,=,4.6,nM,CCN(CC)C(=O)c1ncc(C2=CC3(CCNCC3)Oc3ccccc32)cn1
CHEMBL66954,8.3,Ki,=,4.7,nM,CCNC(=O)c1ccc(/C(=C2\C[C@@H]3CC[C@H](C2)N3CCc2ccccc2)c2ccccc2)cc1
CHEMBL95319,8.3,Ki,=,4.7,nM,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5
CHEMBL3808835,8.3,Ki,=,4.7,nM,COc1ccccc1-c1ccc2c(c1)CC[C@H](CN(C)C)[C@@]2(O)c1cccc(O)c1
CHEMBL2419544,8.3,Ki,=,4.7,nM,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
