ChEMBL ID,Smiles,bioactivity_class,pKi
CHEMBL509260,CN1C[C@@H]2Oc3ccc(O)cc3[C@@]23CCC[C@@H]1C3,intermediate,5.555955204081924
CHEMBL2334771,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCN(C(=O)[C@@H](N)Cc2ccc(O)cc2)C1)c1ccco1,intermediate,5.555955204081924
CHEMBL2432059,CN(CCc1ccccn1)[C@H]1C2C3CC4C5C3CC2C5C41,intermediate,5.554863031286696
CHEMBL2409171,NC(=O)C[C@H](Cc1ccccc1)NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,intermediate,5.553152289844191
CHEMBL3039981,NC(=O)C[C@H](Cc1ccccc1)NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,intermediate,5.553152289844191
CHEMBL2370877,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]1CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)CC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,intermediate,5.552841968657781
CHEMBL55248,C[C@H]1C2Cc3ccc(N4CCOCC4)cc3[C@@]1(C)CCN2CC1CC1,intermediate,5.552841968657781
CHEMBL2334770,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCN(C(=O)[C@@H](N)Cc2ccc(O)cc2)C1)c1ccccc1,intermediate,5.55129368009492
CHEMBL633,CCCCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)OCCN(CC)CC)cccc2,intermediate,5.548981547844543
CHEMBL455905,Oc1cccc2c1O[C@H]1CN(CCc3ccccc3)[C@@H]3CCC[C@]21C3,intermediate,5.546681659952962
CHEMBL258098,C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OCOC)C)C4=COC=C4,intermediate,5.546681659952962
CHEMBL4103205,Oc1cccc(CCN(CCc2cccc(O)c2)CC2CC2)c1,intermediate,5.54515513999149
CHEMBL4116882,Oc1cccc(CCN(CCc2cccc(O)c2)CC2CC2)c1,intermediate,5.54515513999149
CHEMBL513136,Cc1ccccc1C(c1ccccc1C)N1C2CCC1CC(C2)(O)c1ccccc1,intermediate,5.544546031221372
CHEMBL3698828,CC(C)CC(C)N1[C@H]2CC[C@@H]1C[C@H](n1c(=O)c(C(=O)O)nc3ccccc31)C2,intermediate,5.5442417968958635
CHEMBL3698818,CCOC(=O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C(C)CC(C)C)c1=O,intermediate,5.543178651978401
CHEMBL233327,Cc1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2CN)CC1,intermediate,5.542572307053516
CHEMBL473278,CC1(C)CCC(N2CCC3(CC2)C(=O)N(CCNCC2CC2)CN3c2ccccc2)c2ccccc21,intermediate,5.540758335121918
CHEMBL60533,CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,intermediate,5.540004743952609
CHEMBL4442357,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCC(=O)NC(c1ccccc1)c1ccccc1,intermediate,5.5376020021010435
CHEMBL4562025,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCC(=O)N1CCc2ccccc2[C@@H]1c1ccccc1,intermediate,5.5376020021010435
CHEMBL231049,CCC(=O)N(c1ccccc1)C1CCN(C(=O)CC(N)c2ccc(C)cc2)CC1,intermediate,5.5376020021010435
CHEMBL1400,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)O)O,intermediate,5.5376020021010435
CHEMBL374678,C[C@H]1CN2CCCN(Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,intermediate,5.5376020021010435
CHEMBL3665419,O=c1[nH]c2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,intermediate,5.5376020021010435
CHEMBL394222,OC1(c2ccccc2CN2CCOCC2)CCN(C(c2ccccc2Cl)c2ccccc2Cl)CC1,intermediate,5.535957794561189
CHEMBL448155,COc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,intermediate,5.5347659050119855
CHEMBL431445,N[C@@H](c1cccc(F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,intermediate,5.534171184642563
CHEMBL117321,CCCCCCCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@H]2C,intermediate,5.532539890492736
CHEMBL228802,OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccc2F)CC1,intermediate,5.530914700876879
CHEMBL203356,O=C1NCN(c2ccccc2)C12CCN(Cc1ccccc1)CC2,intermediate,5.5307672574933875
CHEMBL2112341,CC(C)[C@H]1CC[C@@H](N2CCC3(CC2)[C@@H]2CN(CCN4CCOCC4)C[C@@H]2CN3c2ccccc2)CC1,intermediate,5.530001357781253
CHEMBL4647020,NCCCNC(=O)c1ccc(-c2cc(C(=O)O)cc(-c3cn(-c4ccc(C(F)(F)F)cc4)nn3)c2)cc1,intermediate,5.528708288941061
CHEMBL473280,CC(C)N(CCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O)C(C)C,intermediate,5.525783735923745
CHEMBL233750,NCc1ccccc1C1(O)CCN(C(c2ccccc2Cl)c2ccccc2Cl)CC1,intermediate,5.523168371487739
CHEMBL4114523,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(C(=O)O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,intermediate,5.522705062221872
CHEMBL4113830,COCCOCCOCCOC[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,intermediate,5.519303335645521
CHEMBL390498,OC1(c2ccccc2)CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1,intermediate,5.518700726667144
CHEMBL3330669,C=CC(C)C(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,intermediate,5.518270803039984
CHEMBL4111642,C[C@H]1C[C@H]2C[C@@H](C1)C[C@H](N1[C@H]3CC[C@@H]1C[C@H](n1c(=O)c(N4CC[C@@H]4C(=O)O)nc4ccccc41)C3)C2,intermediate,5.515700160653214
CHEMBL1191325,CC(=O)Nc1cccc([C@H](CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)c1,intermediate,5.512861624522814
CHEMBL542403,CC(=O)Nc1cccc([C@H](CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)c1,intermediate,5.512861624522814
CHEMBL4570328,CC(C)[C@H]1CC[C@@H](N2CCC(N3CCc4ccccc43)CC2)CC1,intermediate,5.512861624522814
CHEMBL197917,O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccn2)CC1,intermediate,5.512296136836274
CHEMBL238637,COC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,intermediate,5.510885630621081
CHEMBL391234,COC(=O)CCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,intermediate,5.510885630621081
CHEMBL566557,CC[C@]12CCN(C[C@H](O)c3ccccc3)C[C@H]1Oc1ccc(O)cc12,intermediate,5.508638306165727
CHEMBL226508,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1OC,intermediate,5.508638306165727
CHEMBL3809510,CC[C@H](C)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](CCCCN)C(N)=O,intermediate,5.508638306165727
CHEMBL471262,CCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,intermediate,5.508218224415835
CHEMBL466847,OC1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,intermediate,5.50265561898242
CHEMBL3698900,O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CCCCCCCC2)c1=O,intermediate,5.501000636419847
CHEMBL232286,CC(C)S(=O)(=O)N1CCN(Cc2ccccc2C2(O)CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)CC1,intermediate,5.500450374094851
CHEMBL4465208,C[C@H]1CN(CCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,intermediate,5.499996931948306
CHEMBL464192,O=C1N(CCN2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2,intermediate,5.498119506244941
CHEMBL233956,NCc1ccccc1C1(O)CCN(C(c2ccccc2Br)c2ccccc2Br)CC1,intermediate,5.4943074925878
CHEMBL2369366,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,intermediate,5.490797477668897
CHEMBL4113221,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCC(O)CO)C2,intermediate,5.487515724122098
CHEMBL4214536,NS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)cc1,intermediate,5.486782399932061
CHEMBL4300303,NS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)cc1,intermediate,5.486782399932061
CHEMBL3330667,C=CCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,intermediate,5.486782399932061
CHEMBL233536,NCc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2Br)CC1,intermediate,5.482672117705627
CHEMBL412364,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]1CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)CC(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)O,intermediate,5.481486060122113
CHEMBL230943,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](N)Cc2ccc3ccccc3c2)CC1,intermediate,5.481486060122113
CHEMBL317479,N[C@H](c1cccc(C(F)(F)F)c1)[C@H]1CCN1C(c1ccccc1)c1ccccc1,intermediate,5.479909671887158
CHEMBL232066,OC1(c2ccc(F)cc2)CCN(C(c2ccccc2)c2ccccc2)CC1,intermediate,5.478208350360877
CHEMBL4096973,Oc1cccc(CCN(CCc2cccc(O)c2)CC2CCC2)c1,intermediate,5.476253533188435
CHEMBL4117862,Oc1cccc(CCN(CCc2cccc(O)c2)CC2CCC2)c1,intermediate,5.476253533188435
CHEMBL3084529,NC(=O)[C@@]1(c2ccc(F)cn2)C[C@@H]2CC[C@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl,intermediate,5.475344287642223
CHEMBL4106506,COCCOCCOCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,intermediate,5.47391930819797
CHEMBL241112,CCCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,intermediate,5.471983658810799
CHEMBL319589,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2C(=O)/C(=C/c2ccccc2)C[C@@]3(O)C1C5,intermediate,5.468521082957745
CHEMBL509201,O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1cccc(O)c1,intermediate,5.468521082957745
CHEMBL391487,CNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,intermediate,5.467118280592603
CHEMBL457389,CN1C[C@@H]2Oc3c(O)cccc3[C@@]23CCC[C@@H]1C3,intermediate,5.464705879957229
CHEMBL4115318,CC12C[C@@H]3C[C@H]1C[C@H]2C[C@H](N1[C@H]2CCC[C@@H]1C[C@H](n1c(=O)c(N4CC[C@@H]4C(=O)O)nc4ccccc41)C2)C3,intermediate,5.46344155742847
CHEMBL238282,CNC(=N)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,intermediate,5.461124777474405
CHEMBL102690,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,intermediate,5.458670422333307
CHEMBL1195301,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,intermediate,5.455931955649724
CHEMBL554230,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,intermediate,5.455931955649724
CHEMBL607048,COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,intermediate,5.455931955649724
CHEMBL4084881,Oc1cccc(CCN(CCc2ccccc2)C2CCC2)c1,intermediate,5.451119437362485
CHEMBL4116756,Oc1cccc(CCN(CCc2ccccc2)C2CCC2)c1,intermediate,5.451119437362485
CHEMBL2418735,O=C1C[C@H]2C[C@](c3cccc(O)c3)(CCN2CCc2ccccc2)C1,intermediate,5.450996737974212
CHEMBL2180641,CCCCCCN(CCc1ccccc1)CCc1cccc(O)c1,intermediate,5.4470885497834916
CHEMBL168625,C[C@H]1C2Cc3ccc(N4CCCCC4)cc3[C@@]1(C)CCN2CC1CC1,intermediate,5.443697499232712
CHEMBL543563,C[C@H]1C2Cc3ccc(N4CCCCC4)cc3[C@@]1(C)CCN2CC1CC1,intermediate,5.443697499232712
CHEMBL4107537,CCCc1cc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)on1,intermediate,5.441795599573483
CHEMBL199545,O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2C(=O)c2ccccc2)CC1,intermediate,5.432268037451931
CHEMBL3754645,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@@H]2O)c1ccc(F)c(F)c1,intermediate,5.431798275933005
CHEMBL4750644,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,intermediate,5.431798275933005
CHEMBL3753293,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@@H]2O)c1ccccc1,intermediate,5.431563585583115
CHEMBL233955,NCc1ccccc1C1(O)CCN(C(c2ccccc2F)c2ccccc2F)CC1,intermediate,5.431563585583115
CHEMBL398794,NCc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2Cl)CC1,intermediate,5.431563585583115
CHEMBL515842,Oc1cccc2c1O[C@@H]1CC[C@H]3C[C@@]21CCN3CCc1ccccc1,intermediate,5.430626090384954
CHEMBL4107210,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(C#N)c5c4[C@@]3(CCN1C)[C@H]2O5,intermediate,5.430602678914535
CHEMBL1188090,CCCN(CCc1ccccc1)CCc1cccc(O)c1,intermediate,5.430275050773841
CHEMBL545783,CCCN(CCc1ccccc1)CCc1cccc(O)c1,intermediate,5.430275050773841
CHEMBL500122,COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(C)cc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,intermediate,5.429457060118103
CHEMBL229018,c1ccc(COC2(c3ccccc3)CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,intermediate,5.427012291801795
CHEMBL4633982,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)cc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1,intermediate,5.421360790031928
CHEMBL240896,O=C1NCN(c2ccccc2)C12CCN(Cc1cccnc1)CC2,intermediate,5.421246215573565
CHEMBL232477,CNCc1ccccc1C1(O)CCN(C(c2ccccc2Cl)c2ccccc2Cl)CC1,intermediate,5.418164075942352
CHEMBL188920,CC1(C)c2cc(O)ccc2CCC1NCC1CC1,intermediate,5.416801226031377
CHEMBL238156,CCC(CC)CN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,intermediate,5.410273743745763
CHEMBL269377,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,intermediate,5.4089353929735005
CHEMBL4762413,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,intermediate,5.4089353929735005
CHEMBL106155,CCCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,intermediate,5.40749015209932
CHEMBL4114020,CC12C[C@@H]3C[C@H]1C[C@H]2C[C@H](N1[C@H]2CCC[C@@H]1C[C@H](n1c(=O)c(N4CC[C@H]4C(=O)O)nc4ccccc41)C2)C3,intermediate,5.406713932979542
CHEMBL474096,CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,intermediate,5.403622856002401
CHEMBL3704614,O=C(O)CO/N=C/c1nc2ccccc2n1[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@@H]1C[C@H]2CCC[C@H](C2)C1,intermediate,5.402304814074488
CHEMBL498442,CCCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,intermediate,5.401209493236885
CHEMBL445332,COC(=O)[C@@H]1C[C@H](OC(=O)C)C(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)C[C@H](OC1=O)c1cocc1,intermediate,5.399027104313252
CHEMBL233749,NCc1ccccc1C1(O)CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,intermediate,5.399027104313252
CHEMBL3903565,C[C@H]1C[C@H]2C[C@@H](C1)C[C@H](N1[C@H]3CCC[C@@H]1C[C@H](n1c(=O)c(N4CC(CC(=O)O)C4)nc4ccccc41)C3)C2,intermediate,5.399027104313252
CHEMBL188841,CN(C)C1CCc2ccc(O)cc2C1(C)C,intermediate,5.396855627379818
CHEMBL379138,CCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,intermediate,5.394694953858891
CHEMBL3665423,O=c1[nH]c2ccccc2n(C2CCN(C3Cc4cccc5cccc3c45)CC2)c1=O,intermediate,5.392544976785332
CHEMBL4460695,CC(C)[C@H]1CC[C@@H](N2CCC(n3cc(CNC(N)=S)c4ccccc43)CC2)CC1,intermediate,5.390725827595412
CHEMBL4110440,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(NC(C)=O)c5c4[C@@]3(CCN1C)[C@H]2O5,intermediate,5.38755523717366
CHEMBL386618,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]1CCNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)CC(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)O,intermediate,5.3872161432802645
CHEMBL3752001,CCC(=O)N(CC1CCCCN1Cc1ccccc1)c1ccccc1,intermediate,5.3872161432802645
CHEMBL230145,CCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,intermediate,5.384470776362868
CHEMBL3704646,Cn1cc(Cl)c(-c2nc3ccccc3n2[C@@H]2C[C@@H]3CCC[C@H](C2)N3[C@H]2C[C@H]3CCCC[C@H](C3)C2)n1,intermediate,5.379863945026242
CHEMBL212574,Cc1[nH]c2ccc(Cl)cc2c1C1CCN(CC2CCCCCCC2)CC1,intermediate,5.3788237182249645
CHEMBL324505,CCCCCCCCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@H]2C,intermediate,5.376750709602099
CHEMBL498116,CCCCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,intermediate,5.372634143407267
CHEMBL582929,CC[C@]12CCN(C)C[C@H]1Oc1ccc(O)cc12,intermediate,5.369572124974976
CHEMBL3923831,CO[C@H]1C=CC2C3Cc4ccc(O)c5c4[C@@]2(CCN3C)C1O5,intermediate,5.3668346463160965
CHEMBL3323515,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(Cc2ccccn2)C2CCCC(N3CCCC3)C21,intermediate,5.366531544420414
CHEMBL2381584,COC(=O)CC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,intermediate,5.364516253185088
CHEMBL233502,OCc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,intermediate,5.36021478701318
CHEMBL233493,COc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,intermediate,5.357337668557965
CHEMBL4112289,COc1ccc2c3c1O[C@@H]1[C@]34CC[N+](C)(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(Cl)c(Cl)c1)C2,intermediate,5.35576826668368
CHEMBL412301,COc1ccc2c3c1O[C@H]1[C@@H](OC)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,intermediate,5.355561410532162
CHEMBL228856,OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccc(Br)cc2)CC1,intermediate,5.350859935855781
CHEMBL3973642,O=C(O)CC1CN(c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4[C@H]3C[C@H]4CCCC[C@H](C4)C3)c2=O)C1,intermediate,5.349692476868063
CHEMBL3695219,O=C(O)C1CCN(c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4C3CCCCCCC3)c2=O)CC1,intermediate,5.349692476868063
CHEMBL3613889,CCC(=O)N(c1ccc(Cl)c(OC)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,intermediate,5.346787486224656
CHEMBL3614061,CCC(=O)N(c1ccc(Cl)c(OC)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,intermediate,5.346787486224656
CHEMBL421038,CC[C@@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N,intermediate,5.346112441929022
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,intermediate,5.345727172902289
CHEMBL408422,COc1ccc2c3c1O[C@H]1CC=C[C@H]4[C@@H](C2)N(C)CC[C@]314,intermediate,5.3448615651886175
CHEMBL296419,COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,intermediate,5.339608901597533
CHEMBL2113282,O=C1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,intermediate,5.337242168318426
CHEMBL2387336,O=C(NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)c1ccccc1,intermediate,5.337242168318426
CHEMBL4797769,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,intermediate,5.337242168318426
CHEMBL391083,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1)C1CCCC1)CC2,intermediate,5.329754146925876
CHEMBL83,CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,intermediate,5.32771737521108
CHEMBL2158990,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,intermediate,5.323214969580794
CHEMBL499169,CC(C)N(CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O)C(C)C,intermediate,5.322575562298753
CHEMBL515681,Oc1ccc2c(c1)[C@@]13CCN(CCc4ccccc4)[C@@H](CC[C@H]1O2)C3,intermediate,5.3223930472795065
CHEMBL3647958,O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CC3CCCC(C3)C2)c1=O,intermediate,5.322119418488409
CHEMBL324897,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(F)c1)c1cccc(F)c1,intermediate,5.319936572518052
CHEMBL4113404,COc1ccc2c3c1O[C@@H]1[C@]34CC[N+](C)(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccco1)C2,intermediate,5.31980050824398
CHEMBL191014,COC(=O)[C@@H]1C[C@H](OC(=O)c2cccnc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,intermediate,5.31695296176115
