ChEMBL ID,Smiles,Canonical_Smiles,bioactivity_class,pKi,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4514226,CN1/C(=C/C=C/C2=[N+](CCCCCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCNC(=N)Nc3ccc4[nH]c5c(c4c3)C[C@@]3(O)[C@H]4Cc6ccc(O)c7c6[C@@]3(CCN4CC3CC3)[C@H]5O7)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21,O=C(CNC(=O)CNC(=O)CCCCC[N+]1=C(/C=C/C=C\2/N(C)c3c(C2(C)C)cc(cc3)S(=O)(=O)O)C(c2c1ccc(c2)S(=O)(=O)[O-])(C)C)NCC(=O)NCC(=O)NCCCNC(=N)Nc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,active,6.552841969,1355.608,4.135270000000013,12.0,16.0
CHEMBL392997,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2C/C=C/c2ccccc2)CC1,CCOC(=O)N1CCC(CC1)(c1ccccc1)c1nccn1C/C=C/c1ccccc1,active,6.552841969,415.5370000000001,5.134900000000005,0.0,4.0
CHEMBL262420,C[C@H]1[C@H]2CC[C@@H](c3ccccc3)CN2CC[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)CCN2[C@@H]([C@@H]1C)CC[C@H](C2)c1ccccc1,active,6.552841969,335.49100000000004,4.937900000000004,1.0,2.0
CHEMBL1187601,C[N+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13,O=C1CC[C@@]2([C@@]3(C1)CC[N+]([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)(C)CC1CC1)O,active,6.552841969,385.4840000000002,1.3980000000000001,3.0,4.0
CHEMBL511302,C[N+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13,O=C1CC[C@@]2([C@@]3(C1)CC[N+]([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)(C)CC1CC1)O,active,6.552841969,385.4840000000002,1.3980000000000001,3.0,4.0
CHEMBL366520,O=C1c2ccc(O)c3c2C24CCN(CC5CC5)C1[C@]2(O)CCC(=O)[C@@H]4O3,O=C1CC[C@@]2(C34[C@H]1Oc1c4c(C(=O)C2N(CC3)CC2CC2)ccc1O)O,active,6.55129368,355.39000000000004,1.1656,2.0,6.0
CHEMBL331325,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)Cc1ccccc1)N,active,6.548213564,599.7320000000002,1.8101400000000047,5.0,6.0
CHEMBL26987,O=C1N(CCO)CN(c2ccccc2)C12CCN(C1CCc3cccc(Cl)c3C1)CC2,OCCN1CN(C2(C1=O)CCN(CC2)C1CCc2c(C1)c(Cl)ccc2)c1ccccc1,active,6.54515514,439.987,3.3305000000000007,1.0,4.0
CHEMBL2113298,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@]1(OC)[C@H](C2)CNC(=O)/C=C/c1ccc(cc1)Cl)C,active,6.539102157,535.0840000000002,4.622500000000004,1.0,5.0
CHEMBL45344,COc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4CC4C(C2)N(C)CCC341,COc1ccc2c3c1O[C@@H]1C43CCN(C(C2)C4Cc2c1[nH]c1c2cccc1)C,active,6.537602002,372.468,3.980500000000003,1.0,3.0
CHEMBL4171099,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)NCC(=O)NCCCCCC(=O)NCCCC[C@@H](NC(=O)CCCCCNC(=O)CCNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,O=C(CCCCCNC(=O)CNC(=O)[C@@H](Cc1cccc2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)NCCCC[C@H](C(=O)O)NC(=O)CCCCCNC(=O)CCNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.537602002,1484.7640000000001,3.038099999999997,14.0,16.0
CHEMBL2048777,COc1ccc(CN(C)c2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1,COc1ccc(cc1)CN(c1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1)C,active,6.537602002,444.66300000000035,6.190100000000006,0.0,3.0
CHEMBL68341,CCNC(=O)c1ccc(/C(=C2/C[C@@H]3CC[C@H](C2)N3C)c2ccccc2)cc1,CCNC(=O)c1ccc(cc1)/C(=C/1\C[C@H]2CC[C@@H](C1)N2C)/c1ccccc1,active,6.534617149,360.501,4.494800000000004,1.0,2.0
CHEMBL1824511,O=C(CCc1ccncc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CCc1ccncc1,active,6.53165267,475.5890000000002,2.4688999999999997,3.0,6.0
CHEMBL1852555,O=C(CCc1ccncc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CCc1ccncc1,active,6.53165267,475.5890000000002,2.4688999999999997,3.0,6.0
CHEMBL414889,C[C@@H]1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,Oc1cccc(c1)[C@]12CCC[C@@H]([C@H]2C)N(CC1)CCc1ccccc1,active,6.522878745,335.49100000000004,4.767000000000004,1.0,2.0
CHEMBL235743,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(N)=O,O=C(N[C@H](C(=O)N)Cc1ccccc1)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,6.522878745,455.5150000000002,-0.9042999999999952,6.0,6.0
CHEMBL218242,C[C@H]1CN2CCN(Cc3ccccc3O)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)Cc1ccccc1O,active,6.522878745,366.50500000000005,3.5817000000000028,2.0,4.0
CHEMBL569724,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(NC(=O)Nc2ccc(I)cc2)cc13,O=C(Nc1ccc(cc1)I)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,active,6.522878745,501.4120000000004,5.6234000000000055,2.0,2.0
CHEMBL289137,CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1/C(S)=N/CC1CCCO1,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1/C(=N/CC1CCCO1)/S,active,6.511449283,404.5800000000002,2.9758000000000018,3.0,3.0
CHEMBL139180,CC(CCN1CC[C@@](C)(c2cccc(C(N)=O)c2)[C@@H](C)C1)c1ccccc1,C[C@H]1CN(CCC(c2ccccc2)C)CC[C@@]1(C)c1cccc(c1)C(=O)N,active,6.508638306,364.5330000000001,4.578800000000004,1.0,2.0
CHEMBL3609617,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(N[C@H](C(=O)OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,6.508638306,721.655,3.872700000000001,6.0,7.0
CHEMBL408083,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](CCCC)NC(=O)[C@@H](N)Cc1ccc(O)cc1,CCCC[C@H](N(C(=O)[C@@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)CCCC)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,6.508638306,926.0849999999998,1.4515000000000093,10.0,10.0
CHEMBL218909,C[C@H]1CN2CCN(Cc3cccc(O)c3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,active,6.508638306,366.50500000000005,3.5817000000000028,2.0,4.0
CHEMBL1650846,COC(=O)C1(N2CCC(n3c(N4CCN(C)CC4)nc4ccccc43)CC2)CCCCCCC1,COC(=O)C1(CCCCCCC1)N1CCC(CC1)n1c(nc2c1cccc2)N1CCN(CC1)C,active,6.505845406,467.65800000000024,4.081100000000004,0.0,7.0
CHEMBL27729,CN1CN(c2ccccc2)C2(CCN(C3CCc4c(Cl)ccc(Cl)c4C3)CC2)C1=O,CN1CN(C2(C1=O)CCN(CC2)C1CCc2c(C1)c(Cl)ccc2Cl)c1ccccc1,active,6.504455662,444.406,4.621400000000005,0.0,3.0
CHEMBL3966308,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2([C@@]34C1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O,active,6.503347061,679.8480000000002,2.477600000000005,2.0,12.0
CHEMBL841,Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,active,6.500312917,477.0480000000001,5.0880000000000045,1.0,3.0
CHEMBL4065740,NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3Cc2c(F)cccc2F)c1,Fc1cccc(c1CN1[C@@H]2CC[C@@H]1CC(C2)c1cccc(c1)C(=O)N)F,active,6.500038134,356.41600000000005,3.974300000000002,1.0,2.0
CHEMBL21970,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,OC(=O)C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)C(C)C)C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)Cc1nc[nH]c1,active,6.498940738,758.834,-2.9401000000000046,11.0,11.0
CHEMBL4107470,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](CSc1nc3ccccc3s1)C2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)CSc1nc2c(s1)cccc2)C,active,6.497709472,520.7200000000001,5.541500000000005,0.0,7.0
CHEMBL2418732,Oc1cccc([C@@]23CCN(CCc4ccccc4)[C@@H](C[C@H](c4ccccc4)C2)C3)c1,Oc1cccc(c1)[C@]12CCN([C@H](C1)C[C@@H](C2)c1ccccc1)CCc1ccccc1,active,6.49757288,397.5620000000001,5.914700000000006,1.0,2.0
CHEMBL2370832,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]1CCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](N)Cc2ccc(O)cc2)CC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,NCCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCCN)CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@H]1CCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@H](CC(=O)N1)NC(=O)CNC(=O)[C@@H](Cc1ccc(cc1)O)N)Cc1ccccc1)CCCN=C(N)N)CCCN=C(N)N,active,6.494850022,1601.9660000000015,-3.651899999999963,21.0,20.0
CHEMBL3617467,CCC(=O)N(CC1CCN(Cc2ccc3c(c2)CCC[C@H]3NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)CC1)c1ccccc1,CCC(=O)N(c1ccccc1)CC1CCN(CC1)Cc1ccc2c(c1)CCC[C@H]2NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,6.494850022,844.07,4.459400000000006,6.0,8.0
CHEMBL511884,CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2C,CN1CCC2(C(C1Cc1c2cc(cc1)C(=O)N)C)C,active,6.494850022,258.36499999999995,1.9395,1.0,2.0
CHEMBL383044,C[C@H]1CN(CCc2ccccc2)[C@H](CCCc2ccccc2)C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H](CCCc2ccccc2)N(C[C@@H]1C)CCc1ccccc1,active,6.494850022,427.6320000000002,6.625900000000008,1.0,2.0
CHEMBL160677,C[C@H]1C2Cc3ccc(C(=O)O)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)C(=O)O,active,6.494850022,299.414,3.3190000000000017,1.0,2.0
CHEMBL391631,CNC(=O)CN1CN(c2ccccc2)C2(CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)C1=O,CNC(=O)CN1CN(C2(C1=O)CCN(CC2)CCC(C(C)C)Oc1cc(OC)ccc1C)c1ccccc1,active,6.494850022,522.6900000000003,3.684020000000002,1.0,6.0
CHEMBL568829,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(NC(=O)Nc2ccccc2)cc13,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,active,6.494850022,375.5160000000002,5.018800000000004,2.0,2.0
CHEMBL150052,C[C@@H]1CN(C/C=C/c2ccccc2)CC[C@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@@]1(C)CCN(C[C@H]1C)C/C=C/c1ccccc1,active,6.492144128,321.464,4.705100000000003,1.0,2.0
CHEMBL356186,COc1ccc2c3c1O[C@H]1c4c(c(-c5ccccc5)cn4Cc4ccccc4)C[C@@]4(O)C(C2)N(C)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(O)Cc2c1n(Cc1ccccc1)cc2c1ccccc1)C,active,6.492144128,504.6300000000002,5.130900000000005,1.0,5.0
CHEMBL2113302,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,COc1ccc(cc1)/C=C/C(=O)NC[C@H]1C[C@]23CC[C@@]1(OC)[C@H]1[C@]43CCN([C@@H]2Cc2c4c(O1)c(OC)cc2)C,active,6.492144128,530.6650000000004,3.977700000000003,1.0,6.0
CHEMBL51838,C[C@H]1CN(C/C=C/c2ccccc2)CC[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)C/C=C/c1ccccc1,active,6.492144128,321.464,4.705100000000003,1.0,2.0
CHEMBL437682,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OS(=O)(=O)O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CC(=O)Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4CC[C@@H]1OS(=O)(=O)O)C,active,6.488116639,409.46000000000015,1.4689,1.0,7.0
CHEMBL38511,CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1/C(S)=N/C[C@H]1CCCN1C(=O)OC(C)(C)C,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1/C(=N/C[C@H]1CCCN1C(=O)OC(C)(C)C)/S,active,6.48148606,503.71300000000036,4.196300000000004,3.0,4.0
CHEMBL296922,COc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4[C@H](C)C4C(C2)N(C)CCC341,COc1ccc2c3c1O[C@@H]1C43CCN(C(C2)C4[C@H](c2c1[nH]c1c2cccc1)C)C,active,6.48148606,386.49500000000006,4.541500000000004,1.0,3.0
CHEMBL523204,CCN(CC)C(=O)c1cccc(C2=CC3(CCNCC3)Oc3ccccc32)c1,CCN(C(=O)c1cccc(c1)C1=CC2(CCNCC2)Oc2c1cccc2)CC,active,6.48148606,376.50000000000006,4.114900000000003,1.0,3.0
CHEMBL560200,CN(C)C(=O)O[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C(N(C)C)O[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,6.476253533,414.5020000000002,2.0231000000000003,2.0,6.0
CHEMBL104310,COc1c(O)ccc2c1C13CCN(CC4CC4)C(C2)[C@]1(O)CCC(=O)C3,COc1c(O)ccc2c1C13CCN(C(C2)[C@]3(O)CCC(=O)C1)CC1CC1,active,6.476253533,357.45000000000016,2.1631,2.0,5.0
CHEMBL2178341,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncn1,O=C(c1ccncn1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,6.469032318,448.52300000000025,1.5448999999999993,3.0,7.0
CHEMBL202327,CCCCCCN1C[C@H](C)[C@](C)(c2cccc(O)c2)C[C@H]1CCC,CCC[C@@H]1C[C@](C)([C@H](CN1CCCCCC)C)c1cccc(c1)O,active,6.468521083,331.5439999999999,5.740700000000007,1.0,2.0
CHEMBL219554,C[C@H]1CN2CCN(Cc3ccsc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)Cc1cscc1,active,6.468521083,356.535,3.9376000000000033,1.0,4.0
CHEMBL412996,C[C@H]1CN2C[C@H](c3ccccc3)N(Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(Cc3ccccc3)[C@H](CN2C[C@@H]1C)c1ccccc1,active,6.468521083,426.60400000000016,5.617400000000005,1.0,3.0
CHEMBL4112656,COc1ccc2c3c1O[C@@H]1[C@]34CCN[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccccc1)C2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN[C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COCc1ccccc1,active,6.466609292,447.5750000000002,4.0141000000000036,1.0,5.0
CHEMBL236868,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCCc1[nH]c(=O)cnc1C,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCCc1[nH]c(=O)cnc1C,active,6.463820468,372.4690000000001,1.4096599999999997,4.0,5.0
CHEMBL4240426,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@](C)(C(=O)c1ccccc1)C2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@@](C2)(C)C(=O)c1ccccc1)CC1CC1,active,6.462180905,499.6510000000003,5.192700000000006,0.0,5.0
CHEMBL413791,CC(C)CCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,CC(CCC(c1ccccc1)N1CCC(CC1)(O)c1ccccc1)C,active,6.458420756,337.507,5.147500000000006,1.0,2.0
CHEMBL104169,CS[C@@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N,CS[C@@H]1Cc2ccc(cc2C([C@@H]1N)(C)C)O,active,6.457174573,237.368,2.2848,2.0,3.0
CHEMBL4245987,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@](C)(C(=O)c1ccc(-c3ccccc3)cc1)C2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@@](C2)(C)C(=O)c1ccc(cc1)c1ccccc1)CC1CC1,active,6.456677099,575.749,6.859700000000008,0.0,5.0
CHEMBL2048776,COc1cccc(CN(C)c2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,COc1cccc(c1)CN(c1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1)C,active,6.455931956,444.66300000000035,6.190100000000006,0.0,3.0
CHEMBL217999,Cc1ccc(CN2CCN3C[C@H](C)[C@](C)(c4cccc(O)c4)C[C@@H]3C2)cc1,Cc1ccc(cc1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,active,6.455931956,364.533,4.1845200000000045,1.0,3.0
CHEMBL67781,CC(C)(C)NC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,O=C(c1ccc(cc1)C(=C1CC2CCC(C1)N2CCc1ccccc1)c1ccccc1)NC(C)(C)C,active,6.453457337,478.68000000000006,6.886300000000007,1.0,2.0
CHEMBL4111244,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(OCC(=O)O)cc1)C2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COCc1ccc(cc1)OCC(=O)O)CC1CC1,active,6.449649328,575.7020000000001,4.599900000000004,1.0,7.0
CHEMBL1672180,Oc1cccc([C@@]23CCC[C@@H](C2)N(C/C=C\c2ccccc2)CC3)c1,Oc1cccc(c1)[C@]12CCC[C@@H](C2)N(CC1)C/C=C\c1ccccc1,active,6.444905551,333.47499999999997,4.991700000000004,1.0,2.0
CHEMBL1739351,Oc1cccc([C@@]23CCC[C@@H](C2)N(C/C=C\c2ccccc2)CC3)c1,Oc1cccc(c1)[C@]12CCC[C@@H](C2)N(CC1)C/C=C\c1ccccc1,active,6.444905551,333.47499999999997,4.991700000000004,1.0,2.0
CHEMBL4745486,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](C)Cc1c(C)cc(O)cc1C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)C)CC(C)C)CCCNC(=N)N)C,active,6.443697499,1007.2519999999993,-0.8092200000000085,15.0,11.0
CHEMBL246740,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cc[n+]([O-])cc1)C(=O)N[C@H](C(=O)O)[C@@H](C)O,OC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@H](O)C)CC(C)C)Cc1ccccc1)NC(=O)[C@H](Cc1cc[n+](cc1)[O-])N,active,6.443697499,687.7510000000001,-3.0082999999999913,9.0,10.0
CHEMBL257895,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCC(=O)O)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,OC(=O)CC[C@@H](C(=O)O)NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,6.443697499,496.6040000000003,3.284800000000002,4.0,5.0
CHEMBL403325,C[C@H]1CN(CCC(=O)N[C@@H](CCc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,O=C(N[C@H](C(=O)O)CCc1ccccc1)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,6.443697499,438.56800000000027,3.5840000000000027,3.0,4.0
CHEMBL373641,C[C@H]1CN2CCN(Cc3cccc(Cl)c3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Clc1cccc(c1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,active,6.443697499,384.9510000000001,4.529500000000005,1.0,3.0
CHEMBL523507,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3c(O)cccc32)cc1,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cccc2O)CC,active,6.443697499,392.49900000000014,3.8205000000000027,2.0,4.0
CHEMBL390912,O=c1[nH]c2cc3c(cc2o1)[C@@]12CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC2,O=c1[nH]c2c(o1)cc1c(c2)C[C@@H]2[C@H]3[C@@]1(CCCC3)CCN2CC1CCC1,active,6.443697499,352.4780000000001,3.979600000000003,1.0,3.0
CHEMBL88168,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2C1CN1CCCC1,O=C(N1CCc2c(C1CN1CCCC1)scc2)Cc1ccc(c(c1)Cl)Cl,active,6.441291429,409.38200000000006,4.819200000000005,0.0,3.0
CHEMBL427683,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)C(C)C)c1,COc1ccc(c(c1)OC(C(C)C)CCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2)C,active,6.434152181,437.5840000000002,4.777220000000004,1.0,5.0
CHEMBL184811,O=C1C(c2ccc(Cl)c(Cl)c2)CC=CCN1C(CN1CCCC1)c1ccccc1,O=C1N(CC=CCC1c1ccc(c(c1)Cl)Cl)C(c1ccccc1)CN1CCCC1,active,6.431798276,429.39100000000025,5.7026000000000066,0.0,2.0
